Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,37720273,Molecular docking analysis of protein filamin-A with thioazo compounds,"Satish S, Rengasamy G, Sekaran S, Sankaran K, Veeraraghavan VP, Eswaramoorthy R.",Bioinformation. 2023 Jan 1;19(1):99-104. doi: 10.6026/97320630019099. eCollection 2023.,Satish S,Bioinformation,2023,2023-09-18 00:00:00,PMC10504497,,10.6026/97320630019099
,37548015,Importance of the filamin A-Sav1 interaction in organ size control: evidence from transgenic mice,"Zhang H, Yang Z, Nakamura F.",Int J Dev Biol. 2023;67(2):27-37. doi: 10.1387/ijdb.230054fn.,Zhang H,Int J Dev Biol,2023,2023-08-07 00:00:00,,,10.1387/ijdb.230054fn
,37040719,LINC01002 Targets miR-650/FLNA Pathway to Suppress Prostate Cancer Progression,"Qian L, Wang Y, Xiong Y, Ren H, Liu S, Chen D, Liu Y.",Urol Int. 2023;107(5):526-538. doi: 10.1159/000529947. Epub 2023 Apr 11.,Qian L,Urol Int,2023,2023-04-11 00:00:00,,,10.1159/000529947
,36174535,Case report: Filamin A mutation lung disease recognized in an 11-year-old child,"West T, Williamson N, Akhter J.",Pediatr Pulmonol. 2023 Jan;58(1):61-65. doi: 10.1002/ppul.26156. Epub 2022 Nov 7.,West T,Pediatr Pulmonol,2023,2022-09-29 00:00:00,,,10.1002/ppul.26156
,35981053,The long Filamin-A isoform is required for intestinal development and motility: implications for chronic intestinal pseudo-obstruction,"Zada A, Zhao Y, Halim D, Windster J, van der Linde HC, Glodener J, Overkleeft S, de Graaf BM, Verdijk RM, Brooks AS, Shepherd I, Gao Y, Burns AJ, Hofstra RMW, Alves MM.",Hum Mol Genet. 2023 Jan 1;32(1):151-160. doi: 10.1093/hmg/ddac199.,Zada A,Hum Mol Genet,2023,2022-08-18 00:00:00,PMC9838097,,10.1093/hmg/ddac199
,36577757,"LPA receptor 1 (LPAR1) is a novel interaction partner of Filamin A that promotes Filamin A phosphorylation, MRTF-A transcriptional activity and oncogene-induced senescence","Konopa A, Meier MA, Franz MJ, Bernardinelli E, Voegele AL, Atreya R, Ribback S, Roessler S, Aigner A, Singer K, Singer S, Sarikas A, Muehlich S.",Oncogenesis. 2022 Dec 28;11(1):69. doi: 10.1038/s41389-022-00445-z.,Konopa A,Oncogenesis,2022,2022-12-28 00:00:00,PMC9797565,,10.1038/s41389-022-00445-z
,36605989,Filamin A in platelets: Bridging the (signaling) gap between the plasma membrane and the actin cytoskeleton,"De Silva E, Hong F, Falet H, Kim H.",Front Mol Biosci. 2022 Dec 20;9:1060361. doi: 10.3389/fmolb.2022.1060361. eCollection 2022.,De Silva E,Front Mol Biosci,2022,2023-01-06 00:00:00,PMC9808056,,10.3389/fmolb.2022.1060361
,36509760,A novel FLNA variant in a fetus with skeletal dysplasia,"Oshina K, Kamei Y, Hori A, Hasegawa F, Taniguchi K, Migita O, Itakura A, Hata K.",Hum Genome Var. 2022 Dec 13;9(1):45. doi: 10.1038/s41439-022-00224-7.,Oshina K,Hum Genome Var,2022,2022-12-12 00:00:00,PMC9744731,,10.1038/s41439-022-00224-7
,36457700,Filamin A pre-mRNA editing modulates vascularization and tumor growth,"Jain M, Manjaly G, Maly K, de Vries MR, Janisiw M, König L, Nossent AY, Jantsch MF.",Mol Ther Nucleic Acids. 2022 Nov 9;30:522-534. doi: 10.1016/j.omtn.2022.11.004. eCollection 2022 Dec 13.,Jain M,Mol Ther Nucleic Acids,2022,2022-12-02 00:00:00,PMC9685389,,10.1016/j.omtn.2022.11.004
,36477027,Phosphoproteomic analysis of neoadjuvant breast cancer suggests that increased sensitivity to paclitaxel is driven by CDK4 and filamin A,"Mouron S, Bueno MJ, Lluch A, Manso L, Calvo I, Cortes J, Garcia-Saenz JA, Gil-Gil M, Martinez-Janez N, Apala JV, Caleiras E, Ximénez-Embún P, Muñoz J, Gonzalez-Cortijo L, Murillo R, Sánchez-Bayona R, Cejalvo JM, Gómez-López G, Fustero-Torre C, Sabroso-Lasa S, Malats N, Martinez M, Moreno A, Megias D, Malumbres M, Colomer R, Quintela-Fandino M.",Nat Commun. 2022 Dec 7;13(1):7529. doi: 10.1038/s41467-022-35065-z.,Mouron S,Nat Commun,2022,2022-12-08 00:00:00,PMC9729295,,10.1038/s41467-022-35065-z
,35767027,Heterogenous Disease Course and Long-Term Outcome of Children's Interstitial Lung Disease Related to Filamin A Gene Variants,"Carlens J, Johnson KT, Bush A, Renz D, Hehr U, Laenger F, Hogg C, Wetzke M, Schwerk N, Rayment JH.",Ann Am Thorac Soc. 2022 Dec;19(12):2021-2030. doi: 10.1513/AnnalsATS.202202-142OC.,Carlens J,Ann Am Thorac Soc,2022,2022-06-29 00:00:00,,,10.1513/AnnalsATS.202202-142OC
,36239738,Filamin A regulates caspase-3 cleavage in platelets in a protein kinase C (PKC)-dependent manner,"De Silva E, Devine DV, Jan E, Roskelley CD, Kim H.",Biochem J. 2022 Nov 30;479(22):2351-2364. doi: 10.1042/BCJ20220177.,De Silva E,Biochem J,2022,2022-10-14 00:00:00,,,10.1042/BCJ20220177
,36506473,Evidence of Filamin A loss of solubility at the prodromal stage of neuropathologically-defined Alzheimer's disease,"Aumont E, Tremblay C, Levert S, Bennett DA, Calon F, Leclerc N.",Front Aging Neurosci. 2022 Nov 24;14:1038343. doi: 10.3389/fnagi.2022.1038343. eCollection 2022.,Aumont E,Front Aging Neurosci,2022,2022-12-12 00:00:00,PMC9730531,,10.3389/fnagi.2022.1038343
,36006037,A gain-of-function filamin A mutation in mouse platelets induces thrombus instability,"Adam F, Kauskot A, Lamrani L, Solarz J, Soukaseum C, Repérant C, Denis CV, Raslova H, Rosa JP, Bryckaert M.",J Thromb Haemost. 2022 Nov;20(11):2666-2678. doi: 10.1111/jth.15864. Epub 2022 Sep 23.,Adam F,J Thromb Haemost,2022,2022-08-25 00:00:00,PMC9826440,,10.1111/jth.15864
,35585709,Valve-Sparing Aortic Root Replacement in a Patient With an FLNA Variant,"Lobbestael AJ, Bupp CP, Haw MP.",World J Pediatr Congenit Heart Surg. 2022 Nov;13(6):805-807. doi: 10.1177/21501351221099272. Epub 2022 May 18.,Lobbestael AJ,World J Pediatr Congenit Heart Surg,2022,2022-05-19 00:00:00,,,10.1177/21501351221099272
,37435454,Role of filamin A in the pathogenesis of neuroendocrine tumors and adrenal cancer,"Treppiedi D, Catalano R, Mangili F, Mantovani G, Peverelli E.",Endocr Oncol. 2022 Oct 28;2(1):R143-R152. doi: 10.1530/EO-22-0055. eCollection 2022 Jan.,Treppiedi D,Endocr Oncol,2022,2023-07-12 00:00:00,PMC10259351,,10.1530/EO-22-0055
,36268276,TRIP13/FLNA Complex Promotes Tumor Progression and Is Associated with Unfavorable Outcomes in Melanoma,"Lu W, Mengxuan Z, Ming R, Zixu G, Yong Z, Simin Z, Yang Y, Leqi Q, Kangjie S, Yanlin L, Jia F, Yiteng D, Chuanyuan W, Jianying G.",J Oncol. 2022 Oct 11;2022:1419179. doi: 10.1155/2022/1419179. eCollection 2022.,Lu W,J Oncol,2022,2022-10-21 00:00:00,PMC9578791,,10.1155/2022/1419179
,36101542,Filamin A Variant as a Possible Second-Hit Gene Promoting Moyamoya Disease-like Vascular Formation Associated With RNF213 p.R4810K Variant,"Ikeuchi Y, Kitayama J, Sahara N, Okata T, Miyake N, Matsumoto N, Kitazono T, Ago T.",Neurol Genet. 2022 Sep 9;8(5):e200017. doi: 10.1212/NXG.0000000000200017. eCollection 2022 Oct.,Ikeuchi Y,Neurol Genet,2022,2022-09-14 00:00:00,PMC9465836,,10.1212/NXG.0000000000200017
,35819109,Asymmetrical aortic root aneurism in patient with Filamin A mutation,"Martin-Suarez S, Gliozzi G, Pagano V, Leone O, Foà A, Ruggiero A, Snaidero S, Cerchierini E, Pacini D.",J Card Surg. 2022 Oct;37(10):3408-3412. doi: 10.1111/jocs.16765. Epub 2022 Jul 12.,Martin-Suarez S,J Card Surg,2022,2022-07-12 00:00:00,,,10.1111/jocs.16765
,35992099,Dimerization of GPCRs: Novel insight into the role of FLNA and SSAs regulating SST(2) and SST(5) homo- and hetero-dimer formation,"Treppiedi D, Marra G, Di Muro G, Catalano R, Mangili F, Esposito E, Calebiro D, Arosio M, Peverelli E, Mantovani G.",Front Endocrinol (Lausanne). 2022 Aug 5;13:892668. doi: 10.3389/fendo.2022.892668. eCollection 2022.,Treppiedi D,Front Endocrinol (Lausanne),2022,2022-08-22 00:00:00,PMC9389162,,10.3389/fendo.2022.892668
,35703352,[Retracted] Filamin A regulates EGFR/ERK/Akt signaling and affects colorectal cancer cell growth and migration,"Wang K, Zhu TN, Zhao RJ.",Mol Med Rep. 2022 Aug;26(2):254. doi: 10.3892/mmr.2022.12770. Epub 2022 Jun 15.,Wang K,Mol Med Rep,2022,2022-06-15 00:00:00,PMC9218733,,10.3892/mmr.2022.12770
,35191183,The mechanosensor Filamin A/Cheerio promotes tumourigenesis via specific interactions with components of the cell cortex,"Külshammer E, Kilinc M, Csordás G, Bresser T, Nolte H, Uhlirova M.",FEBS J. 2022 Aug;289(15):4497-4517. doi: 10.1111/febs.16408. Epub 2022 Mar 9.,Külshammer E,FEBS J,2022,2022-02-22 00:00:00,,,10.1111/febs.16408
,35124883,"A-to-I RNA editing of Filamin A regulates cellular adhesion, migration and mechanical properties","Jain M, Weber A, Maly K, Manjaly G, Deek J, Tsvyetkova O, Stulić M, Toca-Herrera JL, Jantsch MF.",FEBS J. 2022 Aug;289(15):4580-4601. doi: 10.1111/febs.16391. Epub 2022 Mar 9.,Jain M,FEBS J,2022,2022-02-06 00:00:00,PMC9546289,,10.1111/febs.16391
,35968360,Cases report: MRI findings of asymptomatically familial subependymal heterotopia with filamin A gene abnormality,"Lv B, Zhou Y, Zeng J, Wang L, Zhao F, Chen H, Li X, Song Y, Xiao M, Ding Z, Cheng B.",Front Neurosci. 2022 Jul 27;16:956545. doi: 10.3389/fnins.2022.956545. eCollection 2022.,Lv B,Front Neurosci,2022,2022-08-15 00:00:00,PMC9364927,,10.3389/fnins.2022.956545
,35677349,Mechanism Study on Radiosensitization Effect of Curcumin in Bladder Cancer Cells Regulated by Filamin A,"Wang Z, He S, Jiang M, Li X, Chen N.",Dose Response. 2022 Jun 2;20(2):15593258221100997. doi: 10.1177/15593258221100997. eCollection 2022 Apr-Jun.,Wang Z,Dose Response,2022,2022-06-09 00:00:00,PMC9168873,,10.1177/15593258221100997
,35660364,The clinical and imaging features of FLNA positive and negative periventricular nodular heterotopia,"Lu YT, Hsu CY, Liu YT, Chan CK, Chuang YC, Lin CH, Chang KP, Ho CJ, Ng CC, Lim KS, Tsai MH.",Biomed J. 2022 Jun;45(3):542-548. doi: 10.1016/j.bj.2021.05.003. Epub 2021 May 20.,Lu YT,Biomed J,2022,2022-06-06 00:00:00,PMC9421925,,10.1016/j.bj.2021.05.003
,35156755,Platelet function and filamin A expression in two families with novel FLNA gene mutations associated with periventricular nodular heterotopia and panlobular emphysema,"Tanner LM, Kunishima S, Lehtinen E, Helin T, Volmonen K, Lassila R, Pöyhönen M.",Am J Med Genet A. 2022 Jun;188(6):1716-1722. doi: 10.1002/ajmg.a.62690. Epub 2022 Feb 14.,Tanner LM,Am J Med Genet A,2022,2022-02-14 00:00:00,PMC9303863,,10.1002/ajmg.a.62690
,35613261,Actin-binding protein filamin-A drives tau aggregation and contributes to progressive supranuclear palsy pathology,"Tsujikawa K, Hamanaka K, Riku Y, Hattori Y, Hara N, Iguchi Y, Ishigaki S, Hashizume A, Miyatake S, Mitsuhashi S, Miyazaki Y, Kataoka M, Jiayi L, Yasui K, Kuru S, Koike H, Kobayashi K, Sahara N, Ozaki N, Yoshida M, Kakita A, Saito Y, Iwasaki Y, Miyashita A, Iwatsubo T; Japanese Alzheimer’s Disease Neuroimaging Initiative (J-ADNI); Ikeuchi T; Japanese Longitudinal Biomarker Study in PSP and CBD (JALPAC) Consortium; Miyata T, Sobue G, Matsumoto N, Sahashi K, Katsuno M.",Sci Adv. 2022 May 27;8(21):eabm5029. doi: 10.1126/sciadv.abm5029. Epub 2022 May 25.,Tsujikawa K,Sci Adv,2022,2022-05-25 00:00:00,PMC9132466,,10.1126/sciadv.abm5029
,35613087,"Computational analysis of missense filamin-A variants, including the novel p.Arg484Gln variant of two brothers with periventricular nodular heterotopia","Gerlevik U, Saygı C, Cangül H, Kutlu A, Çaralan EF, Topçu Y, Özören N, Sezerman OU.",PLoS One. 2022 May 25;17(5):e0265400. doi: 10.1371/journal.pone.0265400. eCollection 2022.,Gerlevik U,PLoS One,2022,2022-05-25 00:00:00,PMC9132340,,10.1371/journal.pone.0265400
,35629050,The Impact of Lifestyle on Prostate Cancer: A Road to the Discovery of New Biomarkers,"Leitão C, Matos B, Roque F, Herdeiro MT, Fardilha M.",J Clin Med. 2022 May 22;11(10):2925. doi: 10.3390/jcm11102925.,Leitão C,J Clin Med,2022,2022-05-28 00:00:00,PMC9148038,,10.3390/jcm11102925
,35656405,The Role of Transforming Growth Factor-β Signaling in Myxomatous Mitral Valve Degeneration,"Tang Q, McNair AJ, Phadwal K, Macrae VE, Corcoran BM.",Front Cardiovasc Med. 2022 May 17;9:872288. doi: 10.3389/fcvm.2022.872288. eCollection 2022.,Tang Q,Front Cardiovasc Med,2022,2022-06-03 00:00:00,PMC9152029,,10.3389/fcvm.2022.872288
,35633906,"Gut homeostasis, injury, and healing: New therapeutic targets","Oncel S, Basson MD.",World J Gastroenterol. 2022 May 7;28(17):1725-1750. doi: 10.3748/wjg.v28.i17.1725.,Oncel S,World J Gastroenterol,2022,2022-05-31 00:00:00,PMC9099196,,10.3748/wjg.v28.i17.1725
,35032450,Valve-sparing Aortic Root Replacement for a Patient With Filamin A Mutation,"Yamazaki K, Minatoya K, Kumagai M, Handa T, Ohsumi A, Torishima M, Kawasaki H.",Ann Thorac Surg. 2022 May;113(5):e397. doi: 10.1016/j.athoracsur.2021.12.037. Epub 2022 Jan 13.,Yamazaki K,Ann Thorac Surg,2022,2022-01-15 00:00:00,,,10.1016/j.athoracsur.2021.12.037
,35563324,Early Growth Response 1 Strengthens Pol-III-Directed Transcription and Transformed Cell Proliferation by Controlling PTEN/AKT Signalling Activity,"Wu Z, Huang L, Zhao S, Wang J, Zhang C, Song X, Chen Q, Du J, Yu D, Sun X, Zhang Y, Deng W, Zhang S, Deng H.",Int J Mol Sci. 2022 Apr 29;23(9):4930. doi: 10.3390/ijms23094930.,Wu Z,Int J Mol Sci,2022,2022-05-14 00:00:00,PMC9105817,,10.3390/ijms23094930
,35414575,Phenotypic manifestations in FLNA-related periventricular nodular heterotopia: a case report and review of the literature,"Loft Nagel J, Jønch AE, Nguyen NTTN, Bygum A.",BMJ Case Rep. 2022 Apr 12;15(4):e247268. doi: 10.1136/bcr-2021-247268.,Loft Nagel J,BMJ Case Rep,2022,2022-04-13 00:00:00,PMC9006829,,10.1136/bcr-2021-247268
,33979555,Actin polymerization regulates glycoprotein Ibα shedding,"Zhou K, Xia Y, Yang M, Xiao W, Zhao L, Hu R, Shoaib KM, Yan R, Dai K.",Platelets. 2022 Apr 3;33(3):381-389. doi: 10.1080/09537104.2021.1922882. Epub 2021 May 12.,Zhou K,Platelets,2022,2021-05-12 00:00:00,,,10.1080/09537104.2021.1922882
,33852449,"Cardiovascular, Brain, and Lung Involvement in a Newborn With a Novel FLNA Mutation: A Case Report and Literature Review","Meliota G, Vairo U, Ficarella R, Milella L, Faienza MF, D'Amato G.",Adv Neonatal Care. 2022 Apr 1;22(2):125-131. doi: 10.1097/ANC.0000000000000878. Epub 2021 Apr 13.,Meliota G,Adv Neonatal Care,2022,2021-04-14 00:00:00,,,10.1097/ANC.0000000000000878
,35353864,Retraction: Naloxone's Pentapeptide Binding Site on Filamin A Blocks Mu Opioid Receptor-Gs Coupling and CREB Activation of Acute Morphine,PLOS ONE Editors.,PLoS One. 2022 Mar 30;17(3):e0266629. doi: 10.1371/journal.pone.0266629. eCollection 2022.,PLOS ONE Editors,PLoS One,2022,2022-03-30 00:00:00,PMC8967007,,10.1371/journal.pone.0266629
,35353861,Retraction: High-Affinity Naloxone Binding to Filamin A Prevents Mu Opioid Receptor-Gs Coupling Underlying Opioid Tolerance and Dependence,PLOS ONE Editors.,PLoS One. 2022 Mar 30;17(3):e0266627. doi: 10.1371/journal.pone.0266627. eCollection 2022.,PLOS ONE Editors,PLoS One,2022,2022-03-30 00:00:00,PMC8967022,,10.1371/journal.pone.0266627
,37435448,Molecular mechanisms involved in somatostatin receptor regulation in corticotroph tumors: the role of cytoskeleton and USP8 mutations,"Peverelli E, Treppiedi D, Mantovani G.",Endocr Oncol. 2022 Mar 23;2(1):R24-R30. doi: 10.1530/EO-22-0042. eCollection 2022 Jan.,Peverelli E,Endocr Oncol,2022,2023-07-12 00:00:00,PMC10259348,,10.1530/EO-22-0042
,35318456,Pre-activation of autophagy impacts response to olaparib in prostate cancer cells,"Cahuzac M, Langlois P, Péant B, Fleury H, Mes-Masson AM, Saad F.",Commun Biol. 2022 Mar 22;5(1):251. doi: 10.1038/s42003-022-03210-5.,Cahuzac M,Commun Biol,2022,2022-03-23 00:00:00,PMC8940895,,10.1038/s42003-022-03210-5
,35316942,New insights into regulation of αIIbβ3 integrin signaling by filamin A,"Lamrani L, Adam F, Soukaseum C, Denis CV, Raslova H, Rosa JP, Bryckaert M.",Res Pract Thromb Haemost. 2022 Mar 16;6(2):e12672. doi: 10.1002/rth2.12672. eCollection 2022 Feb.,Lamrani L,Res Pract Thromb Haemost,2022,2022-03-23 00:00:00,PMC8924993,,10.1002/rth2.12672
,35124461,Filamin A forms a complex with EphA2 and regulates EphA2 serine 897 phosphorylation and glioblastoma cell proliferation,"Tamura Y, Nakamizo Y, Watanabe Y, Kimura I, Katoh H.",Biochem Biophys Res Commun. 2022 Mar 15;597:64-70. doi: 10.1016/j.bbrc.2022.01.050. Epub 2022 Jan 31.,Tamura Y,Biochem Biophys Res Commun,2022,2022-02-06 00:00:00,,,10.1016/j.bbrc.2022.01.050
,35359350,Filamin A Is a Potential Driver of Breast Cancer Metastasis via Regulation of MMP-1,"Zhou J, Wu L, Xu P, Li Y, Ji Z, Kang X.",Front Oncol. 2022 Mar 11;12:836126. doi: 10.3389/fonc.2022.836126. eCollection 2022.,Zhou J,Front Oncol,2022,2022-04-01 00:00:00,PMC8962737,,10.3389/fonc.2022.836126
,35060604,Lipid-driven CFTR clustering is impaired in cystic fibrosis and restored by corrector drugs,"Abu-Arish A, Pandžić E, Luo Y, Sato Y, Turner MJ, Wiseman PW, Hanrahan JW.",J Cell Sci. 2022 Mar 1;135(5):jcs259002. doi: 10.1242/jcs.259002. Epub 2022 Mar 7.,Abu-Arish A,J Cell Sci,2022,2022-01-21 00:00:00,PMC8976878,,10.1242/jcs.259002
,35038452,Transcription factor GATA4 drives RNA polymerase III-directed transcription and transformed cell proliferation through a filamin A/GATA4/SP1 pathway,"Zhang C, Zhao H, Song X, Wang J, Zhao S, Deng H, He L, Zhou X, Yin X, Zhang K, Zhang Y, Wu Z, Chen Q, Du J, Yu D, Zhang S, Deng W.",J Biol Chem. 2022 Mar;298(3):101581. doi: 10.1016/j.jbc.2022.101581. Epub 2022 Jan 14.,Zhang C,J Biol Chem,2022,2022-01-17 00:00:00,PMC8857480,,10.1016/j.jbc.2022.101581
,35441138,Filamin A increases aggressiveness of human neuroblastoma,"Bandaru S, Prajapati B, Juvvuna PK, Dosa S, Kogner P, Johnsen JI, Kanduri C, Akyürek LM.",Neurooncol Adv. 2022 Feb 28;4(1):vdac028. doi: 10.1093/noajnl/vdac028. eCollection 2022 Jan-Dec.,Bandaru S,Neurooncol Adv,2022,2022-04-20 00:00:00,PMC9012446,,10.1093/noajnl/vdac028
,35268287,Platelet-Derived Drug Targets and Biomarkers of Ischemic Stroke-The First Dynamic Human LC-MS Proteomic Study,"Gawryś K, Turek-Jakubowska A, Gawryś J, Jakubowski M, Dębski J, Szahidewicz-Krupska E, Trocha M, Derkacz A, Doroszko A.",J Clin Med. 2022 Feb 23;11(5):1198. doi: 10.3390/jcm11051198.,Gawryś K,J Clin Med,2022,2022-03-10 00:00:00,PMC8911047,,10.3390/jcm11051198
,34774991,Targeting Filamin A alleviates ovariectomy-induced bone loss in mice via the WNT/β-catenin signaling pathway,"Yang C, Yang P, Liu P, Wang H, Ke E, Li K, Yan H.",Cell Signal. 2022 Feb;90:110191. doi: 10.1016/j.cellsig.2021.110191. Epub 2021 Nov 12.,Yang C,Cell Signal,2022,2021-11-14 00:00:00,,,10.1016/j.cellsig.2021.110191
,34677823,Filamin-A expression in laryngeal squamous cell carcinoma and its clinical significance,Ouban A.,Histol Histopathol. 2022 Feb;37(2):125-136. doi: 10.14670/HH-18-383. Epub 2021 Oct 22.,Ouban A,Histol Histopathol,2022,2021-10-22 00:00:00,,,10.14670/HH-18-383
,35014790,Pralatrexate Sustainably Released from Polypeptide Thermogel Is Effective for Chondrogenic Differentiation of Mesenchymal Stem Cells,"Woo Y, Patel M, Kim H, Park JK, Jung YJ, Cha SS, Jeong B.",ACS Appl Mater Interfaces. 2022 Jan 26;14(3):3773-3783. doi: 10.1021/acsami.1c20585. Epub 2022 Jan 11.,Woo Y,ACS Appl Mater Interfaces,2022,2022-01-11 00:00:00,,,10.1021/acsami.1c20585
,35152673,[Mechanism study of the protective effects of selective cyclooxygenase-2 enzyme inhibitors on the liver of rats with type 2 diabetes mellitus combined with nonalcoholic steatohepatitis via Rho/ROCK pathway],"Yuan L, Tian F.",Zhonghua Gan Zang Bing Za Zhi. 2022 Jan 20;30(1):74-80. doi: 10.3760/cma.j.cn501113-20200507-00234.,Yuan L,Zhonghua Gan Zang Bing Za Zhi,2022,2022-02-14 00:00:00,,,10.3760/cma.j.cn501113-20200507-00234
,35152668,"[Effects of adenovirus-mediated shRNA down-regulates PTEN expression on fibril-binding proteins vinculin, filamin A and cortactin in activated hepatic stellate cells]","Hao LS, Song J, Zhang MT, Song XJ, Jiang MY, Ji JX, Mo YB, Wang J.",Zhonghua Gan Zang Bing Za Zhi. 2022 Jan 20;30(1):38-44. doi: 10.3760/cma.j.cn501113-20201230-00691.,Hao LS,Zhonghua Gan Zang Bing Za Zhi,2022,2022-02-14 00:00:00,,,10.3760/cma.j.cn501113-20201230-00691
,34921050,"Expression of Concern: Wang et al., ""Reducing Amyloid-Related Alzheimer's Disease Pathogenesis by a Small Molecule Targeting Filamin A""",,J Neurosci. 2022 Jan 19;42(3):529. doi: 10.1523/JNEUROSCI.2306-21.2021. Epub 2021 Dec 17.,,J Neurosci,2022,2021-12-18 00:00:00,PMC8802929,,10.1523/JNEUROSCI.2306-21.2021
,35008419,RhoGDI2-Mediated Rac1 Recruitment to Filamin A Enhances Rac1 Activity and Promotes Invasive Abilities of Gastric Cancer Cells,"Kim HJ, Ryu KJ, Kim M, Kim T, Kim SH, Han H, Kim H, Hong KS, Song CY, Choi Y, Hwangbo C, Kim KD, Yoo J.",Cancers (Basel). 2022 Jan 5;14(1):255. doi: 10.3390/cancers14010255.,Kim HJ,Cancers (Basel),2022,2022-01-11 00:00:00,PMC8750349,,10.3390/cancers14010255
,35058930,Filamin A Is Required for NK Cell Cytotoxicity at the Expense of Cytokine Production via Synaptic Filamentous Actin Modulation,"Kim N, Yi E, Kwon SJ, Park HJ, Kwon HJ, Kim HS.",Front Immunol. 2022 Jan 4;12:792334. doi: 10.3389/fimmu.2021.792334. eCollection 2021.,Kim N,Front Immunol,2022,2022-01-21 00:00:00,PMC8764188,,10.3389/fimmu.2021.792334
