Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3
DRH US Equity,DIAMONDROCK HOSP,-2.98,1875681370.5
ASGN US Equity,ASGN INC,-3.04,4177600000
ILMN US Equity,ILLUMINA INC,-3.04,20900160000
BDX US Equity,BECTON DICKINSON,-3.09,67491404603
CXDO US Equity,CREXENDO INC,-3.09,125560062.9
TDY US Equity,TELEDYNE TECH,-3.17,20216861963.69
ASUR US Equity,ASURE SOFTWARE I,-3.26,243677765.55
PWSC US Equity,POWERSCHOOL HLDG,-3.27,4656538877.83
VVI US Equity,VIAD CORP,-3.31,740756555
TASK US Equity,TASKUS INC-A,-3.37,1120476752.37
MLNK US Equity,MERIDIANLINK INC,-3.47,1812153078.63
SJM US Equity,JM SMUCKER CO,-3.51,12634674800.28
AAN US Equity,AARON'S CO INC,-3.53,316138685.34
VIGL US Equity,VIGIL NEUROSCIEN,-3.55,129250957.58
VSCO US Equity,VICTORIA'S SECRE,-3.58,2009467084.38
CCCS US Equity,CCC INTELLIGENT,-3.6,6844936095.54
VNT US Equity,VONTIER CORP,-3.6,5108988000
LNN US Equity,LINDSAY CORP,-3.62,1343451009.39
APLE US Equity,APPLE HOSPITALIT,-3.63,3695405556.55
ABNB US Equity,AIRBNB INC-A,-3.64,84168166138.7
PLD US Equity,PROLOGIS INC,-3.65,116174053170
BSY US Equity,BENTLEY SYSTEM-B,-3.66,16641604516.21
ASIX US Equity,ADVANSIX INC,-3.69,757044606.24
NTCT US Equity,NETSCOUT SYSTEMS,-3.78,1506232442.88
ANGO US Equity,ANGIODYNAMICS IN,-3.83,303685428.28
DIBS US Equity,1STDIBS.COM INC,-3.85,178619121
ODFL US Equity,OLD DOMINION FRT,-3.91,41567102191.44
SSD US Equity,SIMPSON MFG,-3.97,7979719793.88
MIDD US Equity,MIDDLEBY CORP,-3.98,7598174686.57
HQI US Equity,HIREQUEST INC,-4.07,203420000
TSLA US Equity,TESLA INC,-4.12,761123078873.75
SMID US Equity,SMITH-MIDLAND CP,-4.13,202443893.33
KEYS US Equity,KEYSIGHT TEC,-4.19,26451478169.1
PCH US Equity,POTLATCHDELTIC C,-4.25,3599221930
CGNX US Equity,COGNEX CORP,-4.27,6815443182.9
SBAC US Equity,SBA COMM CORP,-4.28,25736430714.61
PLYM US Equity,PLYMOUTH INDUSTR,-4.28,1023232286.44
JBSS US Equity,JOHN B SANFILIPP,-4.41,1108362881.28
SVRA US Equity,SAVARA INC,-4.47,739056707.47
COLD US Equity,AMERICOLD REALTY,-4.56,8067176376.79
SKYT US Equity,SKYWATER TECHNOL,-4.68,435386263.06
FC US Equity,FRANKLIN COVEY,-4.82,542501986.32
BXC US Equity,BLUELINX HOLDING,-4.86,919057847.4
ZURA US Equity,ZURA BIO LTD,-4.93,292152719.28
MPX US Equity,MARINE PRODUCTS,-4.94,338497896.75
ST US Equity,SENSATA TECHNOLO,-4.97,5336349145.05
ADPT US Equity,ADAPTIVE BIOTECH,-5.1,685745734.65
RIGL US Equity,RIGEL PHARMACEUT,-5.1,242106883.52
EXPE US Equity,EXPEDIA GROUP IN,-5.11,18751047978
BOC US Equity,BOSTON OMAHA -A,-5.15,469370204.68
EXAS US Equity,EXACT SCIENCES,-5.26,12950519627.58
CARS US Equity,CARS.COM INC,-5.27,1186380442.26
EVLV US Equity,EVOLV TECHNOLOGI,-5.3,704248660.92
MAN US Equity,MANPOWERGROUP IN,-5.31,3497383677.06
OPCH US Equity,OPTION CARE HEAL,-5.31,5455655073
TCRX US Equity,TSCAN THERAPEUTI,-5.32,292415762.4
DDOG US Equity,DATADOG INC-A,-5.45,38691708920.92
HHH US Equity,HOWARD HUGHES HO,-5.46,3871218679.32
FTCO US Equity,FORTITUDE GOLD C,-5.48,126667615.16
ENR US Equity,ENERGIZER HOLDIN,-5.48,2087112888.63
NTST US Equity,NETSTREIT CORP,-5.53,1258161060.54
ELAN US Equity,ELANCO ANIMAL HE,-5.57,6955153664.55
BWEL US Equity,BOSWELL (J.G.),-5.63,549743535
BHVN US Equity,BIOHAVEN LTD,-5.63,3818561598.67
DLX US Equity,DELUXE CORP,-5.66,857253965.82
BLDE US Equity,BLADE AIR MOBILI,-5.67,259520503.05
CWH US Equity,CAMPING WORLD-A,-5.72,2059913257.45
LSTR US Equity,LANDSTAR SYSTEM,-5.77,6366929021.79
BEAM US Equity,BEAM THERAPEUTIC,-5.77,2113960627.35
TRUE US Equity,TRUECAR INC,-5.78,296299564.62
SWTX US Equity,SPRINGWORKS THER,-5.81,2553506668.26
F US Equity,FORD MOTOR CO,-5.84,43250716572.8
BWA US Equity,BORGWARNER INC,-5.91,7607483765
KFRC US Equity,KFORCE INC,-5.91,1210024760
BSET US Equity,BASSETT FURN,-5.96,131885715
NNBR US Equity,NN INC,-6,188180716.88
HSIC US Equity,HENRY SCHEIN INC,-6.02,9015259898.85
EVH US Equity,EVOLENT HEALTH-A,-6.02,3609653364.16
ZM US Equity,ZOOM VIDEO COM-A,-6.09,20784994614.03
OSK US Equity,OSHKOSH CORP,-6.09,6544374776.8
DT US Equity,DYNATRACE INC,-6.11,15297443522.4
HCAT US Equity,HEALTH CATALYST,-6.16,525486455.12
MNRO US Equity,MONRO INC,-6.16,799186330.86
GMRE US Equity,GLOBAL MEDICAL R,-6.19,637511938.56
AMKR US Equity,AMKOR TECH INC,-6.24,7628208734.16
ASCU CN Equity,ARIZONA SONORAN,-6.25,133253373.76
FRPH US Equity,FRP HOLDINGS INC,-6.36,560257154.56
AEIS US Equity,ADV ENERGY INDS,-6.47,3827152932.24
STRS US Equity,STRATUS PROP,-6.48,218007271.65
CMCSA US Equity,COMCAST CORP-A,-6.48,155326040098.53
WEN US Equity,WENDY'S CO/THE,-6.53,3544552827.52
HEES US Equity,H&E EQUIPMENT SE,-6.53,1756376787.27
VALU US Equity,VALUE LINE INC,-6.55,420234461.88
VMD US Equity,VIEMED HEALTHCAR,-6.62,284593106.67
RMR US Equity,RMR GROUP-A,-6.65,792802826.97
GIII US Equity,G III APPAREL,-6.68,1391578890.24
DXC US Equity,DXC TECHNOLOGY C,-6.69,3858554328.2
UEIC US Equity,UNIVERSAL ELEC,-6.71,113703713.76
ZIMV US Equity,ZIMVIE INC,-6.76,456313356.2
VTYX US Equity,VENTYX BIOSCIENC,-6.88,162539001.3
MRSN US Equity,MERSANA THERAPEU,-6.9,264978110.16
RGR US Equity,STURM RUGER & CO,-7,703028264.79
STHO US Equity,STAR HOLDINGS,-7.01,185541359.36
NX US Equity,QUANEX BUILDING,-7.02,1332508374
MDRX US Equity,VERADIGM INC,-7.05,1049489785.5
PLTH CN Equity,PLANET 13 HOLDIN,-7.06,189525622.8
BRCC US Equity,BRC INC-A,-7.16,729047396.43
VRNT US Equity,VERINT SYSTEMS,-7.18,1555718923.33
GTII CN Equity,GREEN THUMB INDU,-7.2,2168258107.18
REXR US Equity,REXFORD INDUSTRI,-7.24,11222612359.42
THRM US Equity,GENTHERM INC,-7.24,1521874166.25
GH US Equity,GUARDANT HEALTH,-7.25,3086623886.84
PDFS US Equity,PDF SOLUTIONS,-7.28,1154606870.6
SEB US Equity,SEABOARD CORP,-7.37,3204481500
ENFN US Equity,ENFUSION INC - A,-7.42,1153117301.02
CRI US Equity,CARTER'S INC,-7.42,2423436755.29
ENTG US Equity,ENTEGRIS INC,-7.44,16704248516.4
HUN US Equity,HUNTSMAN CORP,-7.49,3895839585.56
HGV US Equity,HILTON GRAND VAC,-7.52,3771685895.04
TTWO US Equity,TAKE-TWO INTERAC,-7.56,26078571115.72
MMI US Equity,MARCUS & MILLICH,-7.6,1542201641.86
AERT US Equity,AERIES TECHNOLOG,-7.6,101875714.71
WINA US Equity,WINMARK CORP,-7.62,1348426054.08
ZUO US Equity,ZUORA INC -CL A,-7.66,1315020000
ARAUS SP Equity,ARA US HOSPITALI,-7.68,150826882.44
ALGN US Equity,ALIGN TECHNOLOGY,-7.72,18887152885.25
RMAX US Equity,RE/MAX HOLDINGS,-7.73,386423798.7
POOL US Equity,POOL CORP,-7.76,13940041225.36
PLYA US Equity,PLAYA HOTELS & R,-7.86,1032329169.84
BRKR US Equity,BRUKER CORP,-7.89,10225180545.14
THR US Equity,THERMON GROUP HO,-7.92,1013733496.16
GNTX US Equity,GENTEX CORP,-7.93,6848962443.75
JBT US Equity,JOHN BEAN TECH,-8.01,2903862264
ASO US Equity,ACADEMY SPORTS &,-8.07,4242421648.08
SITE US Equity,SITEONE LANDSCAP,-8.2,6731185091.4
PINC US Equity,PREMIER INC-CL A,-8.22,1992737868.03
KW US Equity,KENNEDY-WILSON H,-8.3,1497789960.7
HZO US Equity,MARINEMAX INC,-8.3,796092334.2
TROX US Equity,TRONOX HOLDING,-8.33,2002419488.24
RELL US Equity,RICHARDSON ELEC,-8.33,172913000.49
ARCB US Equity,ARCBEST CORP,-8.34,2597473773.7
FLL US Equity,FULL HOUSE RESRT,-8.38,171215488.32
LAD US Equity,LITHIA MOTORS,-8.47,8013940537.5
HCC US Equity,WARRIOR MET COAL,-8.49,2881797785.16
OZ US Equity,BELPOINTE PREP,-8.5,263756838.72
EXPI US Equity,EXP WORLD HOLDIN,-8.51,2156879223.19
TWKS US Equity,THOUGHTWORKS HOL,-8.52,1422366787.6
KNX US Equity,KNIGHT-SWIFT TRA,-8.6,8450919440
IOSP US Equity,INNOSPEC INC,-8.64,2791942666.74
UPBD US Equity,UPBOUND GROUP IN,-8.67,1658587618.26
DDS US Equity,DILLARDS INC-A,-8.69,5956424928.48
IDXX US Equity,IDEXX LABS,-8.7,41707690752.52
CSGS US Equity,CSG SYSTEMS INTL,-8.77,1404345608.4
BJRI US Equity,BJ'S RESTAURANTS,-8.83,760162924.43
TAP US Equity,MOLSON COORS-B,-8.85,11319597192.11
TEX US Equity,TEREX CORP,-8.93,3469434000
PII US Equity,POLARIS INC,-8.94,4701231538.56
LIND US Equity,LINDBLAD EXPEDIT,-8.96,557311011.12
FL US Equity,FOOT LOCKER INC,-8.99,2689052272.2
BGS US Equity,B&G FOODS INC,-9.03,726724473.48
CTLP US Equity,CANTALOUPE INC,-9.04,491926799.28
LAB US Equity,STANDARD BIOTOOL,-9.05,746020486.71
FSTR US Equity,FOSTER (LB) CO-A,-9.1,218898735.88
UAA US Equity,UNDER ARMOUR-A,-9.1,3397892026.86
QRVO US Equity,QORVO INC,-9.19,9700521241.96
HUBS US Equity,HUBSPOT INC,-9.24,27054675765.44
NUTX US Equity,NUTEX HEALTH INC,-9.26,124109870.5
EXFY US Equity,EXPENSIFY INC-A,-9.31,205117958.08
CCO US Equity,CLEAR CHANNEL OU,-9.34,806762495.55
USPH US Equity,US PHYSICAL THER,-9.36,1255581663.12
PKE US Equity,PARK AEROSPACE C,-9.42,262888625.78
NCNO US Equity,NCINO INC,-9.49,3517631697.48
ACCO US Equity,ACCO BRANDS CORP,-9.5,504854606.26
ERII US Equity,ENERGY RECOVERY,-9.5,984210704.4
OLO US Equity,OLO INC - CL A,-9.62,853074330.02
ROCK US Equity,GIBRALTAR INDUST,-9.64,2175288870.69
PLPC US Equity,PREFORMED LINE,-9.68,591210007.04
URGN US Equity,UROGEN PHARMA LT,-9.73,570224507.8
VAC US Equity,MARRIOTT VACATIO,-9.91,2611378201.38
DC US Equity,DAKOTA GOLD CORP,-9.92,221043422.12
JAZZ US Equity,JAZZ PHARMACEUTI,-9.95,6839818767.6
TTSH US Equity,TILE SHOP HLDGS,-10.05,295584092.3
WDAY US Equity,WORKDAY INC-A,-10.06,65796850000
THRY US Equity,THRYV HOLDINGS I,-10.12,663982565.02
NBIX US Equity,NEUROCRINE BIOSC,-10.18,11950539069.15
GTLS US Equity,CHART INDUSTRIES,-10.2,5240735029.53
MLKN US Equity,MILLERKNOLL INC,-10.23,1631858969.58
INFA US Equity,INFORMATICA IN-A,-10.25,7718863705.28
FONR US Equity,FONAR CORP,-10.28,117777225.15
MEG US Equity,MONTROSE ENVIRON,-10.3,986506841.98
ANIX US Equity,ANIXA BIOSCIENCE,-10.31,111984632.16
PEB US Equity,PEBBLEBROOK HOTE,-10.33,1724405099.31
MXCT LN Equity,MAXCYTE INC,-10.35,442874237.13
JBL US Equity,JABIL INC,-10.37,12928214080.32
PTVE US Equity,PACTIV EVERGREEN,-10.48,2147470551.26
CALX US Equity,CALIX INC,-10.51,2572800449.3
WSC US Equity,WILLSCOT HOLDING,-10.56,7501935830
AIN US Equity,ALBANY INTL CORP,-10.63,2714712000
SIG US Equity,SIGNET JEWELERS,-10.68,4183849339.14
APLD US Equity,APPLIED DIGITAL,-10.68,1291358904.92
RNG US Equity,RINGCENTRAL IN-A,-10.69,2783981702.64
LGIH US Equity,LGI HOMES INC,-10.84,2789953241.6
TTC US Equity,TORO CO,-10.88,8711991680.7
PUBM US Equity,PUBMATIC INC-A,-10.97,719961291.72
S US Equity,SENTINELONE IN-A,-11.08,7740278166
MNST US Equity,MONSTER BEVERAGE,-11.16,50133060231.06
AMBA US Equity,AMBARELLA INC,-11.24,2245332528
ATSG US Equity,AIR TRANSPORT SE,-11.24,1027836474.33
SWKS US Equity,SKYWORKS SOLUTIO,-11.26,15613872428.96
APPN US Equity,APPIAN CORP-A,-11.29,2417207385.97
SEER US Equity,SEER INC,-11.34,105658125.96
MTN US Equity,VAIL RESORTS,-11.36,6960442960
WHR US Equity,WHIRLPOOL CORP,-11.38,5621735708.82
OLPX US Equity,OLAPLEX HOLDINGS,-11.42,1489465541.25
CSGP US Equity,COSTAR GROUP INC,-11.47,31707529529.76
CZR US Equity,CAESARS ENTERTAI,-11.58,8967209063.75
KIDS US Equity,ORTHOPEDIATRICS,-11.6,695922603.24
WERN US Equity,WERNER ENT,-11.64,2296159881.45
THO US Equity,THOR INDUSTRIES,-11.64,5506503346.41
OXM US Equity,OXFORD INDS INC,-11.71,1358270223.52
ANSS US Equity,ANSYS INC,-11.75,27985572741
WYNN US Equity,WYNN RESORTS LTD,-11.79,8847142588.17
NWL US Equity,NEWELL BRANDS IN,-11.82,3095040000
INRE US Equity,INLAND REAL ESTA,-11.92,368925080.85
VRSN US Equity,VERISIGN INC,-12.01,17687072000
TRML US Equity,TOURMALINE BIO I,-12.07,590264176.26
STRO US Equity,SUTRO BIOPHARMA,-12.12,309002994.43
SMP US Equity,STANDARD MOTOR,-12.13,740194056.42
PTSI US Equity,PAM TRANSPORT,-12.18,397329948
ZBH US Equity,ZIMMER BIOMET HO,-12.2,21672685747.5
HURC US Equity,HURCO COMPANIES,-12.21,120928012.5
DAY US Equity,DAYFORCE INC,-12.23,9313671000
DERM US Equity,JOURNEY MEDICAL,-12.33,104672546.85
WST US Equity,WEST PHARMACEUT,-12.34,22353691882.95
TENB US Equity,TENABLE HOLDINGS,-12.35,4808488099.47
EW US Equity,EDWARDS LIFE,-12.35,40258392000
ADBE US Equity,ADOBE INC,-12.45,231587820000
HAE US Equity,HAEMONETICS CORP,-12.49,3829629835.22
ANDE US Equity,ANDERSONS INC,-12.63,1700358635.36
GIC US Equity,GLOBAL INDUSTRIA,-12.66,1269399192.31
ALLO US Equity,ALLOGENE THERAPE,-12.77,585512244.8
ADM US Equity,ARCHER-DANIELS,-12.79,29338794838.08
ACMR US Equity,ACM RESEARCH-A,-12.79,1064502840.96
INST US Equity,INSTRUCTURE HOLD,-12.92,3445004411.52
CRL US Equity,CHARLES RIVER LA,-12.95,10625087103.54
BC US Equity,BRUNSWICK CORP,-12.96,5492564483.12
CFLT US Equity,CONFLUENT INC-A,-12.99,6581284060.44
LFST US Equity,LIFESTANCE HEALT,-13.03,2605660614.24
EXTR US Equity,EXTREME NETWORKS,-13.15,1996767405.36
KOD US Equity,KODIAK SCIENCES,-13.16,138902884.56
NEOG US Equity,NEOGEN CORP,-13.18,3783549489.48
MCHP US Equity,MICROCHIP TECH,-13.25,41316255979.77
ALOT US Equity,ASTRONOVA INC,-13.28,106040065.2
ASTE US Equity,ASTEC INDUSTRIES,-13.3,727338533.9
CCSI US Equity,CONSENSUS CLOUD,-13.39,438046598.9
ALRM US Equity,ALARM.COM HOLDIN,-13.42,2755467562.5
UEC US Equity,URANIUM ENERGY,-13.44,2264632064.54
ALG US Equity,ALAMO GROUP,-13.48,2184666101.6
WMG US Equity,WARNER MUSIC-A,-13.54,15765450311.48
LVS US Equity,LAS VEGAS SANDS,-13.55,30915403941.44
RCUS US Equity,ARCUS BIOSCIENCE,-13.72,1506725282.4
LCTX US Equity,LINEAGE CELL THE,-13.76,177507132.5
TALK US Equity,TALKSPACE INC,-13.78,368384805.6
DLB US Equity,DOLBY LABORATO-A,-14,7015569760.98
RLJ US Equity,RLJ LODGING TRUS,-14.01,1533188873.17
PCOR US Equity,PROCORE TECHNOLO,-14.06,8785783565.01
PPG US Equity,PPG INDS INC,-14.13,29512450000
LECO US Equity,LINCOLN ELECTRIC,-14.16,10510426039.75
ALIT US Equity,ALIGHT INC-CL A,-14.19,3922719030.96
W US Equity,WAYFAIR INC- A,-14.34,6525104268.55
KALV US Equity,KALVISTA PHARMAC,-14.37,453330301.28
SMPL US Equity,SIMPLY GOOD FOOD,-14.42,3393604092.06
MGPI US Equity,MGP INGREDIENTS,-14.53,1843515336.96
ROK US Equity,ROCKWELL AUTOMAT,-14.56,29683067392.8
CLDT US Equity,CHATHAM LODGING,-14.58,441167739.98
LKQ US Equity,LKQ CORP,-14.59,10532875600.76
LPG US Equity,DORIAN LPG LTD,-14.71,1474206706.32
JBHT US Equity,HUNT (JB) TRANS,-14.78,17236743604.31
MSM US Equity,MSC INDL DIRECT,-14.81,4706471006.3
EMBC US Equity,EMBECTA CORP,-14.86,900725566.3
CXW US Equity,CORECIVIC INC,-14.87,1364046233.44
IMKTA US Equity,INGLES MARKETS-A,-14.89,1387949977.04
CHTR US Equity,CHARTER COMMUN-A,-14.99,52743193204.8
ARKO US Equity,ARKO CORP,-15.01,799979807.38
FPI US Equity,FARMLAND PARTNER,-15.04,505270361.4
CLW US Equity,CLEARWATER,-15.09,510104697.47
QUAD US Equity,QUAD GRAPHICS IN,-15.16,232638327.6
NGVT US Equity,INGEVITY CORP,-15.21,1455258204.4
RLMD US Equity,RELMADA THERAPEU,-15.22,105911449.02
6697 JP Equity,TECHPOINT INC,-15.28,153015688.64
SCHL US Equity,SCHOLASTIC CORP,-15.29,887544173.2
UPS US Equity,UNITED PARCEL-B,-15.34,110155908166.4
CHTH US Equity,CNL HEALTHCARE P,-15.41,532833096.8
NUE US Equity,NUCOR CORP,-15.42,34724923950.48
PTLO US Equity,PORTILLO'S-CL A,-15.44,989171834.19
IPAR US Equity,INTER PARFUMS,-15.46,3826581217.2
SNDX US Equity,SYNDAX PHARMACEU,-15.46,1554710460.66
IONS US Equity,IONIS PHARMACEUT,-15.48,6735779518.96
GRPN US Equity,GROUPON INC,-15.5,431199897.1
SLAB US Equity,SILICON LABS,-15.51,3608633727.6
HTLD US Equity,HEARTLAND EXPRES,-15.56,941943120
XFOR US Equity,X4 PHARMACEUTICA,-15.68,119129156.4
GXO US Equity,GXO LOGISTIC,-15.78,6153717097.05
AEVA US Equity,AEVA TECHNOLOGIE,-15.8,171138498.08
AKAM US Equity,AKAMAI TECHNOLOG,-15.91,15079087001.55
MGRC US Equity,MCGRATH RENTCORP,-15.93,2437820759.4
JELD US Equity,JELD-WEN HOLDING,-16,1340846206.96
QS US Equity,QUANTUMSCAPE COR,-16.12,2950642130.59
TNGX US Equity,TANGO THERAPEUTI,-16.16,889299059.5
DBX US Equity,DROPBOX INC-A,-16.21,8155747512.9
OKTA US Equity,OKTA INC,-16.33,12854021742
TREX US Equity,TREX CO INC,-16.48,7517068097.55
MGM US Equity,MGM RESORTS INTE,-16.5,11333648327.82
HXL US Equity,HEXCEL CORP,-16.59,4994804999.6
PL US Equity,PLANET LABS PBC,-16.6,604561390.18
CERS US Equity,CERUS CORP,-16.67,333534974.4
TWLO US Equity,TWILIO INC - A,-16.67,10153122327.34
MTRN US Equity,MATERION CORP,-16.68,2242132504.73
IRON US Equity,DISC MEDICINE IN,-16.71,1430106457.93
ON US Equity,ON SEMICONDUCTOR,-16.71,29800735059.69
CMCO US Equity,COLUMBUS MCKI/NY,-16.74,933124076.19
BL US Equity,BLACKLINE INC,-16.75,3231860866.32
VIAV US Equity,VIAVI SOLUTIONS,-16.78,1859627261.18
LYFT US Equity,LYFT INC-A,-16.81,5114662815.41
SOM LN Equity,SOMERO ENTERPRIS,-16.82,214164329.8
MRTN US Equity,MARTEN TRANSPORT,-16.84,1406036341.93
FBYD US Equity,FALCON'S BEYOND,-16.91,117572198.38
ROKU US Equity,ROKU INC,-17.06,11001388012.44
LCID US Equity,LUCID GROUP INC,-17.1,8092987265.74
PAYC US Equity,PAYCOM SOFTWARE,-17.11,9777298926.08
CE US Equity,CELANESE CORP,-17.16,13865624568.9
DBRG US Equity,DIGITALBRIDGE GR,-17.17,2522784385.73
WGO US Equity,WINNEBAGO INDS,-17.22,1711529990.89
OLN US Equity,OLIN CORP,-17.27,5183565508.8
LEU US Equity,CENTRUS ENERGY-A,-17.28,732760279.44
LQDA US Equity,LIQUIDIA CORP,-17.29,835788229.15
GTLB US Equity,GITLAB INC-CL A,-17.33,8354025000
SCPH US Equity,SCPHARMACEUTICAL,-17.38,259149116.66
BLZE US Equity,BACKBLAZE INC-A,-17.39,268983000
LXU US Equity,LSB INDUS INC,-17.4,550766497.39
ACI US Equity,ALBERTSONS COS-A,-17.41,10812426085.65
NXDT US Equity,NEXPOINT DIVERSI,-17.42,247965719.8
BEEP US Equity,MOBILE INFRASTRU,-17.53,107214000
VICR US Equity,VICOR CORP,-17.58,1669445137.52
OMI US Equity,OWENS & MINOR,-17.59,1224286830.24
BF/B US Equity,BROWN-FORMAN -B,-17.67,21714325029.77
BOWL US Equity,BOWLERO CORP - A,-17.75,1694217689.04
ULTA US Equity,ULTA BEAUTY INC,-17.96,18940591401.27
PINS US Equity,PINTEREST INC -A,-17.98,20881340045.16
CYDY US Equity,CYTODYN INC,-18,195052724.93
TNET US Equity,TRINET GROUP INC,-18.26,4807827795.46
ICHR US Equity,ICHOR HOLDINGS L,-18.26,926078914.03
MCFT US Equity,MASTERCRAFT BOAT,-18.33,307070160.36
NVEE US Equity,NV5 GLOBAL INC,-18.37,1476813316.71
PRVA US Equity,PRIVIA HEALTH GR,-18.58,2241843225
XPER US Equity,XPERI INC,-18.6,410888538.84
PANL US Equity,PANGAEA LOGISTIC,-18.64,302518486.95
IGT US Equity,INTERNATIONAL GA,-18.64,4377340000.45
UVV US Equity,UNIVERSAL CORP,-18.66,1290689885.69
ATRC US Equity,ATRICURE INC,-18.69,1413201595.1
SCL US Equity,STEPAN CO,-18.69,1706371399.26
FIGS US Equity,FIGS INC-CLASS A,-18.71,965360220.4
GRWG US Equity,GROWGENERATION C,-18.73,120709955.88
TGI US Equity,TRIUMPH GROUP,-18.76,1041595673.31
VYX US Equity,NCR VOYIX CORP,-18.81,1995960470.76
DVAX US Equity,DYNAVAX TECHNOLO,-18.81,1487353747.05
IIIN US Equity,INSTEEL INDS,-19,601430664.21
AI US Equity,C3.AI INC-A,-19.02,2953511158.5
ACET US Equity,ADICET BIO INC,-19.05,126073468.8
LFCR US Equity,LIFECORE BIOMEDI,-19.22,154491275
MCRB US Equity,SERES THERAPEUTI,-19.29,172191365.07
URE CN Equity,UR-ENERGY INC,-19.31,435675817.91
NKE US Equity,NIKE INC -CL B,-19.34,129724535834.88
LEGN US Equity,LEGEND BIOT-ADR,-19.35,8828142480.02
RGTI US Equity,RIGETTI COMPUTIN,-19.39,151828208.3
EVI US Equity,EVI INDUSTRIES I,-19.43,242518787.44
WOR US Equity,WORTHINGTON ENTE,-19.52,2299871447.12
AGCO US Equity,AGCO CORP,-19.53,7071611786.22
PTON US Equity,PELOTON INTERA-A,-19.54,1843839982.6
GDEN US Equity,GOLDEN ENTERTAIN,-19.58,888226806.1
X US Equity,US STEEL CORP,-19.63,8764515390.24
DNUT US Equity,KRISPY KREME INC,-19.66,2038592000
LXEO US Equity,LEXEO THERAPEUTI,-19.67,356397623.12
HVT US Equity,HAVERTY FURNITUR,-19.85,450064474.45
AAL US Equity,AMERICAN AIRLINE,-19.87,7195481455.5
FARO US Equity,FARO TECH,-19.88,351913142.65
TCI US Equity,TRANSCONTL REALT,-20.08,238617907.92
ULCC US Equity,FRONTIER GROUP H,-20.15,978746952.56
NSP US Equity,INSPERITY INC,-20.17,3448283303.04
UTMD US Equity,UTAH MEDICAL PRO,-20.21,230567628.27
950220 KS Equity,NEOIMMUNETEC-KDR,-20.25,123575976.95
PVH US Equity,PVH CORP,-20.39,5421223338.74
FOLD US Equity,AMICUS THERAPEUT,-20.44,3348511610.99
RGEN US Equity,REPLIGEN CORP,-20.48,8007249019.06
AMPH US Equity,AMPHASTAR PHARMA,-20.49,2393876925.96
XPEL US Equity,XPEL INC,-20.56,1182477616.44
ONTF US Equity,ON24 INC,-20.69,259557943.75
OI US Equity,O-I GLASS INC,-20.7,2018182153.08
RCEL US Equity,AVITA MEDICAL IN,-20.77,282508028.13
OUST US Equity,OUSTER INC,-20.99,292881569.52
NVST US Equity,ENVISTA HOLDINGS,-21.03,3266964443
ATNI US Equity,ATN INTERNATIONA,-21.04,456751607.52
LASR US Equity,NLIGHT INC,-21.04,513019546.26
NKTX US Equity,NKARTA INC,-21.06,367611108.34
PBPB US Equity,POTBELLY CORP,-21.11,246151081.14
ARCH US Equity,ARCH RESOURCES I,-21.27,2319728830.18
SKIL US Equity,SKILLSOFT CORP,-21.33,113824481.97
SXC US Equity,SUNCOKE ENERGY I,-21.53,686193388.32
NATR US Equity,NATURE'S SUNSHNE,-21.57,250965266.28
M US Equity,MACY'S INC,-21.72,4243813264.8
NXT US Equity,NEXTRACKER-CL A,-21.75,5328436893.78
ELF US Equity,ELF BEAUTY INC,-21.77,6366794823.48
ADTN US Equity,ADTRAN HOLDINGS,-21.8,454792288.44
KWR US Equity,QUAKER CHEMICAL,-21.82,2967864961.95
VSH US Equity,VISHAY INTERTECH,-21.83,2526058655.71
ROG US Equity,ROGERS CORP,-21.84,1920011313.42
SMTI US Equity,SANARA MEDTECH I,-21.87,280865399.36
PDCO US Equity,PATTERSON COS,-21.88,1903050550
ACLS US Equity,AXCELIS TECH INC,-21.9,3303835387.23
PD US Equity,PAGERDUTY INC,-21.99,1680629863.92
SAM US Equity,BOSTON BEER-A,-21.99,3158540588
WK US Equity,WORKIVA INC,-22.03,4372801408.08
ENOV US Equity,ENOVIS CORP,-22.05,2438991335
ZS US Equity,ZSCALER INC,-22.05,26336548763.55
NVCT US Equity,NUVECTIS PHARMA,-22.06,121242472
LEA US Equity,LEAR CORP,-22.08,6076847113.7
DMRC US Equity,DIGIMARC CORP,-22.12,602562181.25
LYEL US Equity,LYELL IMMUNOPHAR,-22.16,386564700.63
HNRG US Equity,HALLADOR ENERGY,-22.17,293074639.04
2148 HK Equity,VESYNC CO LTD,-22.19,628447884.55
EHAB US Equity,ENHABIT INC,-22.22,404780629.4
AMC US Equity,AMC ENTERTAINMEN,-22.22,1720049585.8
RHI US Equity,ROBERT HALF INC,-22.27,6950974734.4
MYO US Equity,MYOMO INC,-22.36,117578175.28
TWIN US Equity,TWIN DISC INC,-22.36,175456944.64
JOBY US Equity,JOBY AVIATION IN,-22.41,3695296213.32
IAS US Equity,INTEGRAL AD SCIE,-22.45,1800832607.64
PEN US Equity,PENUMBRA INC,-22.48,7574567520
RNAC US Equity,CARTESIAN THERAP,-22.49,342842410.47
DJT US Equity,TRUMP MEDIA & TE,-22.57,2712143555.8
HCIL US Equity,HONGCHANG INTERN,-22.59,140084469.09
JBI US Equity,JANUS INTERNATIO,-22.61,1467754502.8
LAW US Equity,CS DISCO INC,-22.66,349150171.06
